Cell_ID,Centroid_X,Centroid_Y
1bfaf195-52c1-494a-b038-bef533d44939,-906.7310219999999,-863.7319230000003
c40703a4-961d-4ea8-bd5f-a426a947d6a0,-893.743567,-905.2764380000003
f499cde0-0952-49f3-a654-a9daa214d5fb,-884.312293,-849.1116440000001
daf15504-68b4-4dd8-b149-565c8600f599,-885.7107499999997,-746.691746
eb86f9ee-ccae-4acd-8d42-e70707b2f283,-879.5669069999999,-894.163638
ad224b97-38f3-4450-9e3e-a15255ad6946,-874.8223829999997,-912.3421290000001
2857f356-e9cc-41ae-b62d-39e2d0a0c359,-874.661642,-830.4282600000001
4737a854-e741-40ff-9e91-a72b7e3eafae,-867.6557519999997,-788.597522
c37e13a1-08e4-418d-9051-a670611bc2cf,-865.3757599999999,-881.4873550000002
0d0e3b35-349d-4f14-9ee4-ed6a6d461848,-862.7373259999999,-761.1635200000001
7beea579-27d4-4fcc-bfc8-b62b24b4b3f9,-855.4140509999997,-858.8623990000001
bd33cde7-9c60-4d8a-a02f-48b168111a4e,-853.5588039999998,-928.3150730000002
df54625f-7d9a-438b-8b82-082578217987,-852.6565089999999,-767.3020540000002
bbd2ae94-95e2-4b12-8ede-5b07b91046b3,-851.4340229999998,-805.356573
4ac845ef-1b28-465e-9f55-c8f68ca60205,-847.0107249999996,-883.3119930000003
d32fdb48-b18f-4179-b293-4e6d63c24354,-837.4748439999998,-873.245336
a2614ba8-7a72-40b7-82dd-772793478d25,-834.2638969999998,-748.329549
da8746e7-edaa-4c5f-8c5d-442167b682bf,-832.3078489999998,-804.7231670000001
1e4b3b78-058d-4794-b2a1-f9cb3bc51d23,-827.114388,-850.7515130000002
0956bea6-499c-4cd0-b1e3-2792cfe866ad,-810.5193879999997,-744.8853180000001
8c22f1a9-3439-4419-876a-3027728dc328,-806.9695079999997,-783.3006190000001
ce9b1da5-c76c-4b6f-b96d-abd2b370112d,-808.6613949999996,-764.073887
8b276a84-aa93-40a6-ae48-c165c11e4c78,-791.9368059999997,-800.2229380000003
0c409e44-d131-41c6-9fb9-6c410a90c277,-789.9895309999997,-770.9589840000003
f1501d6a-8eb9-4697-a038-7da36b275795,-781.8967849999999,-774.5002450000002
af425dd9-a9ea-4fa9-9b84-d57cdb0dd799,-775.3543419999996,-815.8130120000001
2915fe0b-b433-4fef-bcbc-52cf0cd30e8b,-775.5014119999996,-786.9923050000002
f6ee16d4-d65b-4c49-a3ae-839be6444a59,-774.004183,-880.3703450000003
dc9dac86-6e87-4c9f-b188-1c4a47cdc26d,-767.0525749999997,-783.9688740000001
6264ab52-62c9-4fbe-98bb-6bc51fb4191a,-754.9946969999996,-912.50234
01e615bd-165a-4578-b25f-454367850060,-747.93525,-870.862615
097c298e-8de0-47ed-b440-3140d752c610,-740.0691939999997,-888.6350270000003
17c29ece-2a31-4722-8c3c-fe4ce63d247f,-796.723113,-832.8237530000001
ddb6a2a5-6452-4c3e-828b-049120c52c43,-768.3583599999997,-904.0810220000003
6cff52d3-2fa2-4955-88b2-036c0f67cfba,-740.6194529999998,-754.7506170000001
6644f128-a87a-436f-9574-a0969da6432d,-736.9327669999998,-770.8241710000002
9927f255-7ecc-4a0f-b606-b268d68677d9,-730.6457909999999,-887.984907
72b4871f-b361-49d1-8fb2-c2bd169aba31,-727.135718,-823.2912980000001
ecbf59ef-3299-4510-90cf-e57a3d24e660,-891.2211649999999,-916.9539060000002
04279053-b39d-4ed5-bcea-48a8d59a611b,-884.1788259999998,-815.4918990000001
cf9b9cab-bc2f-4e5f-ba55-7cfbb6bd9c77,-840.5155279999999,-756.4243470000001
fd12bac7-3e83-4ac1-9b3c-8d5bb4b07ad1,-837.915203,-895.9544920000003
368fe2f4-670c-416b-862d-8b79506b1446,-815.1982009999997,-805.0078330000001
afa593e8-27a1-4517-87c1-a8c897eccc29,-751.3075549999999,-854.3729150000004
553c740f-c9fd-4ea2-a710-aca9c9902309,-730.6983309999996,-745.2605570000001
48c07eb9-3708-4f14-ae40-4c04cd7fd3b1,-751.197122,-883.5942840000002
750d2efc-e367-4da8-a218-9797a6c80cf6,-843.7747119999999,-923.3216990000001
3935622f-4f21-4638-90b2-ff35b838aeca,-722.7621919999997,-752.63879
573b285b-6a4a-413f-b866-a4ef3cd620d3,-907.1932609999999,-718.9117200000001
17d27e9b-b8a0-4fd5-af2c-743d94f6c6be,-906.4837149999998,-578.7083000000002
ef110497-b074-4a36-9a94-3ea7a74bd780,-906.7803279999998,-683.9637230000003
6e5444b3-dece-430b-a5c5-9960f31fd197,-904.4423119999997,-554.1271350000002
61193e84-6b6d-47c2-94ab-e31768984c7a,-901.0437199999997,-583.9873230000003
262da8d5-01b7-4b95-8652-efcb5d50c141,-897.9933379999998,-661.1243650000001
21b82e62-d84d-4fbb-9bbf-52f3f67af0ad,-895.5055619999998,-675.784694
e18b03da-0a9d-46d9-be55-b39c4048a5c2,-890.3198789999997,-555.60745
b3679eb7-700b-4275-af22-855c3039ea3e,-883.9938099999999,-654.6021170000004
3e2ba4eb-3ffe-413f-8d2e-ca4b406484b0,-873.3778729999999,-644.618735
59cf3f65-543e-4c0a-9ca8-d92924dc07f4,-871.7113939999999,-617.2923810000002
1ac5d468-2329-470c-824c-6c962836fb7c,-860.4984769999996,-580.930687
e09a3b98-6e33-409a-bfd2-c7938068841f,-859.4749019999999,-625.9326640000004
f9edd25b-f479-4b85-9ef3-cf7b0179b21b,-847.7997739999996,-617.1355760000001
c79c4002-17eb-412a-ac96-f280f2b1d379,-837.9143649999996,-680.800952
05de5471-4341-479d-8bfe-6802d9431912,-835.5262979999998,-653.9429400000004
d247d8f7-8003-4c37-b0a9-dfc0b1eb5d9e,-826.1486759999998,-580.7315940000003
fc913420-83e3-4b7d-a524-0b7571cb1a9e,-809.5624289999996,-718.3722590000002
af6ecadc-f5aa-4110-830d-51fe1dafced4,-806.7290629999998,-627.0495250000004
c28e6c64-621d-4c95-adcb-3f684f6beb51,-806.8072089999996,-603.0536470000002
f7da22bb-edcf-4b7b-9ef6-3bcfa5ef9089,-800.2045519999997,-569.097573
ae15920c-b025-4632-a8d9-27f0a4c7ef32,-792.9613809999996,-671.779243
5c0c390e-05ce-43f0-9e98-f6142d75676e,-790.8401329999997,-709.349174
49e0567d-7d15-43a7-a0e2-c42a59ae5622,-788.3994049999997,-571.7382240000002
d180c7da-2a32-4e92-96f3-008eaa2b0709,-785.9940819999997,-598.933963
82271219-983d-412d-9527-25274f2169ef,-784.7704749999998,-565.0152310000003
