Cell_ID,Centroid_X,Centroid_Y
f9103941-133e-4d14-966c-6fc1dcd96a84,-867.52864,-803.756437
0e00447e-0c74-46ee-97f0-7ed7dabac64b,-851.5062940000003,-830.742925
57427d42-a32d-4af8-ae42-dd8cc796aa2e,-831.3228690000001,-794.4118020000001
75920269-31bd-4707-9e0d-6d3ffab7b2dc,-826.39392,-830.4806979999998
5395fdbb-8778-4a56-9e31-f8ef67c13290,-823.0475960000003,-871.7497949999997
7c9765d9-67d8-4088-aaa7-586357da7bb4,-816.624499,-917.3202299999998
40138522-2f8e-4779-a33c-04f825060afc,-809.3201090000002,-907.980978
a4333468-15c9-49e2-9fc6-e821e736b3c3,-808.3279040000002,-869.326012
62e45005-fb89-4dc9-b74f-ac78ebbc6ef7,-794.3447380000002,-973.357614
b0fd5991-d618-4a0d-a523-f43940395c40,-794.5756759999999,-912.785742
b6947a46-7ddc-4790-a14e-180332028f91,-790.187441,-955.6862550000001
266971bf-7ce1-4c64-b21e-834f8e234814,-780.5323619999999,-909.141678
3ad34c4f-e6d9-433a-91f9-5fea7627fe6b,-778.8580350000002,-963.5671029999999
2008e93a-da74-4a82-83bf-617e4e94ff11,-770.1736610000003,-798.759963
774b02cb-ab5a-4389-8f9b-886d6f9d4549,-767.9615590000003,-879.6516940000001
f6ab9b12-420c-4642-917e-f44aeeae6750,-765.522614,-938.4358870000001
c2b7c1ce-73ac-409c-83fa-96564c97706c,-764.141059,-842.3596769999999
16390fe9-2759-40a9-9097-223995d0ebe5,-762.9613960000001,-828.631578
64c10937-2827-4e4c-853f-39fac45c3f62,-759.6481880000001,-809.1553330000002
c6b0cbb4-7720-45a7-8aaf-be69a944b6d5,-760.0787700000001,-972.5459510000001
98fb56fc-742d-439d-965e-7ab50c1be190,-759.1388700000002,-903.116775
ad380a41-b012-4d69-83a2-6d5079c09d0e,-752.1802950000001,-850.2634929999999
da45495f-076f-4fd8-89ae-16b39e3187ae,-751.7599070000001,-973.542187
1e6baa3c-80b8-4a54-92f8-72eb032ccc87,-756.7994800000001,-886.6805880000002
d96d7838-b138-414a-bea4-8aa87327b8aa,-751.2323120000001,-914.7451820000001
bf95b032-3847-45c3-8bbb-1d473eab0e63,-736.6683350000003,-883.6217430000002
c2cfb541-08f8-41c9-9a5e-b1cfa235bd9b,-736.6212190000001,-958.7833930000002
ffbb1ca4-2e17-4706-82ed-ba5e154c3dd1,-738.7363230000001,-809.9057600000001
2ad96a8c-1aa8-45f0-8a24-cfd3d6340517,-729.4814230000002,-922.6951089999998
cf64f3b1-f883-442f-9add-7f2ab4bcee72,-735.9262950000002,-826.483592
4297ffe8-bf36-455a-9072-99ab1929fed4,-738.644033,-913.8300439999998
89248441-693c-4d37-9c71-de96fd8f759f,-733.8148900000001,-896.8298719999998
ad553549-9cd5-44eb-8a80-fdb29bd06227,-730.854785,-885.351439
5855c5ea-e5ac-4fa7-bff5-5315628258a2,-729.0774839999999,-940.7225370000001
a1c8e063-1ec3-4544-98ea-a296c4d77101,-725.0674939999999,-862.693968
92d598fc-86e8-4f1c-a89a-ce929cba51b0,-718.1618739999999,-826.5907590000002
64ea83d6-40ed-49ed-9cd7-b8d69bd7ebb3,-718.8885150000001,-928.2726280000002
1c488900-cd07-4cd4-904a-0e658a9766a9,-712.1487120000002,-906.2303630000001
cc8a5a46-2ea7-432d-b10d-74734f15b42a,-703.2421240000003,-893.0935719999998
52a5fdd8-36a1-4aa7-be24-f28e94ac61f2,-778.0496929999999,-835.3393230000001
8da7076d-fd0e-45d6-b67c-81a3c49a152c,-733.9216799999999,-933.139028
d3943a32-e574-4f76-8b20-4917ce0700bf,-724.4702790000001,-812.5626459999999
5c2eea47-8ca6-413b-a5c1-5584fc10413b,-711.332766,-938.603991
2716c99b-7241-49a3-8905-2c02ac0e5fe4,-816.971337,-902.5520710000001
e106030d-10c7-479c-b0da-f56920a149e8,-814.5461570000002,-854.8242689999997
8eab5903-da75-44d5-a1fa-269362cda633,-800.0454880000002,-887.944528
8adc415f-6186-4f91-afde-ce67168fd9a4,-788.840964,-941.2303689999999
e6319868-a8f1-45a6-951e-3d28604e9a43,-782.1815449999999,-944.5782679999998
6cdd69b5-ff97-4f05-8bb7-0cf989827a94,-742.525658,-840.9659729999998
666e9d8d-66d5-406a-9fbc-4abeaee31a70,-709.0831840000001,-967.6953570000001
6d9952e8-4a6f-45db-ad08-f92f6e87cf0e,-700.3160720000001,-966.7779209999999
90b39eec-3f1f-4bd4-97c0-4848a0f492bf,-772.9768939999999,-977.0636089999998
d1ba3940-5595-40b2-ae80-c7b1ea330e0a,-791.7211620000003,-829.5115889999997
1d8c13be-095e-4ecd-bb1d-d09990668f4e,-784.5943500000003,-960.1917439999997
37c86ddb-d4a5-4720-aeb9-63c5e5fde5b8,-885.5216970000001,-745.7531220000001
d53b5e68-b9a7-4adf-a4aa-29bab425de88,-878.8751070000003,-704.7898099999998
cc338ae5-320c-4591-aad8-60a6550ae19b,-875.5289379999999,-675.1200490000001
b3635a15-c0f2-44e7-83d5-0826dccc7eb2,-867.306313,-747.9867989999998
a9396da3-305e-4112-a591-b1b4a30e6023,-856.549669,-736.2537400000001
ec043de0-8b2c-41c9-abb5-c318e913676f,-860.0368330000001,-766.7885919999999
3da35a06-9335-45d0-bfa8-1c5f9c94ea70,-858.7924910000002,-692.962231
9181f98d-cf03-4937-afbd-3d8e1453dd1d,-848.7112590000002,-649.8427430000002
71ecb64c-22ed-40d2-ac82-f39bde8058a8,-846.9606360000002,-686.6083100000001
44ad630c-8de4-442a-ac62-5023750b9ccb,-848.36249,-734.9447110000001
10de1080-d7e4-4748-8ed9-5b8de519028a,-836.4024,-634.699975
698c7127-db40-4e93-ae36-5948a8d34704,-835.0932929999999,-721.7840849999998
a49a38cc-22c1-4444-9ef6-cde8ac301a15,-829.4689990000002,-762.5043379999997
32ef1d56-e18c-4106-a45c-b82c677f9ee8,-826.8408589999999,-625.2547439999998
79f446f6-53c0-4162-9692-5c75a58e6446,-825.9229760000003,-747.4534749999998
4b225424-a9bc-46b2-b303-a599b458376f,-826.2442329999999,-665.005361
2f2bd404-2c45-46a8-9a61-3c264e721e15,-820.227343,-700.7019989999999
f530f034-0fdf-408d-9de6-c4f0e7c41be0,-809.9659670000001,-644.9533879999999
571f3687-8d76-4e03-9f17-51f96210fd8b,-807.3123460000002,-619.7646839999998
11c63489-aafb-4ab2-8f75-958b96a631de,-806.6120890000002,-723.667301
1cfc1715-7031-4243-b181-3ffdf6a0becf,-796.4650750000001,-647.8653839999997
189592c7-96cf-49b4-bfe3-92ecd167540d,-782.2130120000002,-656.131343
97b05ac3-6aa2-48e1-bd89-6e2ac8b5b2b6,-776.1041760000003,-765.4047540000001
061b6550-e477-4cc6-b667-9e37744d48e6,-773.7441670000003,-679.4743560000002
e667728f-569d-467b-95c2-9e906d4bd22c,-765.9344970000002,-708.8342910000001
1451cbc5-d494-4ac1-8533-3ba47236c672,-764.817509,-601.7485529999999
9a02d7e4-e25d-44aa-be8a-39efdc30922b,-766.9872020000003,-621.1871799999999
a1bb1ddf-2e3e-4859-871f-fd534f5a004e,-759.1298529999999,-771.005502
4242b0f1-0da4-4d76-9bf6-601470f4a9b3,-759.2973999999999,-742.4671990000002
4ae383d9-007e-4014-9d63-9d15a6e93649,-756.187985,-644.112807
fe99181b-1674-4e46-8031-84d9bb32e59b,-753.8888010000001,-634.473493
2293a141-9a79-4853-8c26-738d11481edd,-747.0015990000002,-675.5714440000002
60fc91fa-d6c0-4eac-8c5a-cce8c8bc7383,-740.0842390000003,-752.40258
e7db3226-d843-46fd-96a0-1cc280c0baa8,-740.9457400000001,-597.5870439999999
30acbf4b-f38f-437b-8f2c-86545a95ee4d,-738.7016950000002,-701.6158540000001
f5d101cf-ec8a-491e-8444-cfc209ee2523,-726.0977430000003,-720.2283899999998
935ada13-d84a-405c-83a0-de3502622403,-717.9729780000002,-737.481151
503a150e-c53c-4c28-84d2-b8d7f5e0977b,-710.183853,-677.3050069999999
5874786d-a0fb-4d41-947f-eb8ed64afa2a,-702.1391560000002,-662.5855430000001
81199c03-b26e-4436-9e0a-da97fbb49c37,-840.46083,-706.7672790000001
73993e2d-a67a-4df6-8429-6eebe2a801d0,-793.499851,-603.1442059999999
74861d6d-e142-4edc-b967-9d088ddaf6e3,-769.041573,-745.169605
959e4f65-0af0-4b65-aaeb-5cf1e523f19b,-707.178097,-723.57681
60a6767e-54a8-4601-a5ca-108e7e6f2836,-704.5640720000001,-646.0493059999999
0109e44f-26b4-4eae-a30c-ae7103b3f6fe,-883.7262770000002,-771.645004
2a03a56c-395b-4eb5-aada-c33660dcb705,-845.5623680000003,-771.442654
ca9576af-93d0-4fd1-8d39-ccf28be610ff,-825.8462460000001,-683.9262669999998
46119ffb-18a2-4953-a3f8-87dfd2bb74c3,-806.262009,-687.1096520000001
10360de1-72e5-4681-83d3-15ab8690c17e,-776.11159,-669.7990460000001
2dc2bbd0-044b-4225-b6ce-2ee0689ae616,-764.9848630000001,-660.0190159999997
fba8ddbb-c891-4544-b462-fb0148e52409,-716.0177550000003,-669.7025559999997
9e15b5f9-7d9e-4224-bd5a-f7890b9588e6,-880.8874970000002,-447.47688199999993
868cf9c0-0a8b-4f79-b361-3726f6af6010,-876.6849420000003,-509.86473399999977
0ee6fa89-d3d3-427c-ab3e-81d2973448be,-864.9157450000002,-569.7632669999998
c24df311-0e33-47a8-be6b-80049eef2d19,-857.423961,-419.74231699999973
da39c1a7-ede7-40a9-a157-48363c4419d8,-845.3309320000003,-556.3477109999999
ba3e7dec-e0ee-4af3-bcdc-3a5276ea621b,-840.6466330000003,-567.4401549999998
47eed650-3254-46ca-960b-0235bb1859e7,-843.7917460000003,-514.443726
335d5756-33be-4659-aef9-aa4a0cc672f7,-842.5512819999999,-438.1547270000001
a6c10a06-62f7-48f8-8d5c-d82e49081cea,-836.555116,-532.6650300000001
73ce7488-10a3-4ff1-b63f-f6dd3a6ab5a2,-838.7704870000002,-490.06365000000005
91a7aece-730b-4852-a1e6-484cb3354132,-822.4075029999999,-564.8049940000001
a1d53970-839f-4582-b19c-7d4c6a7ce61c,-810.6912080000002,-431.3377609999998
da69d8c7-cad4-44f2-8b4e-20e95a54f5bb,-803.9632040000001,-497.52100999999993
ff15b968-35c1-4d26-bbb6-8af40a7b4671,-790.838972,-526.1560159999999
bae77503-c5d6-4400-9c78-7419a2e2b299,-788.6168720000001,-410.76434500000005
2602285b-3924-400f-88f2-cd8c3cfd9bc5,-778.3860629999999,-528.8446709999998
cd190371-7caa-4ddf-8dad-90f6edbcf727,-765.9802060000002,-530.1755869999997
6124e83e-bd47-4270-a454-32b9841e5e78,-764.0328079999999,-442.710094
e821fc19-1f68-45fa-b2e9-f31ff3fc58a8,-765.8741140000002,-513.7391830000001
f078e29e-5847-4fd4-936f-f28561f39ed9,-758.4028830000002,-498.747973
6318766b-720b-472b-9a06-df5e65a4de14,-754.423546,-457.8189360000001
be781c41-e95e-49a2-b037-11e7b2ee165a,-754.4665170000003,-559.7665029999998
5b25b808-8d4d-48f8-87f6-fc20c68fc8f7,-752.9970280000002,-472.7138009999999
0705f73d-7d42-4362-8b2a-772bf0d5edf6,-747.8131090000002,-411.63969499999985
474f8a06-ed7d-4e15-ae19-ab5039227f3b,-743.4802130000003,-461.74311899999975
088c131d-9a6c-4ed3-9cf0-533259cf8f0f,-728.5535100000002,-434.9091349999999
c78792fe-5f00-4524-9c1a-13bd367bf0bf,-730.7795719999999,-441.50033299999996
961b2ff7-ce8a-4c25-8740-41cc9ed40d0b,-726.0047180000001,-401.8764329999999
72350155-3fad-4c21-aa33-a5db5d2f5fcb,-721.4505140000001,-458.920513
caefa047-1343-4b27-8076-9a699ae00fa8,-705.4848649999999,-395.5652649999997
71bc11cb-daa1-440d-8846-fd3ed29451a6,-708.6997860000001,-538.363402
c63c41a7-a2e0-471e-9020-05b1d6721993,-705.8609220000003,-433.8832309999998
adfa7864-4650-4287-aa09-849ee0f3be25,-701.5836979999999,-465.9588309999999
f8057cfc-961b-4796-9099-aa2a505c3029,-883.1805810000001,-513.0472
c3e35313-f0a3-420d-94a1-a3631210fe14,-883.9532240000003,-504.8689549999999
f439b02b-fa83-487d-8341-3b9fb573b5f5,-829.353615,-480.0573949999998
f9d36639-cd33-4657-b870-c9872cd9627a,-805.34134,-487.71511199999986
0c211da0-94c1-40c9-beed-cf77903fde3e,-800.451368,-462.92568500000016
f93d5726-d575-47e3-9cb2-052cee6ec877,-793.203508,-541.9703100000002
7cd3b543-096b-4933-82f5-82f5226b8b9b,-785.5716110000003,-421.4136709999998
0e659051-ea8a-403a-84b6-5f052e0bd764,-740.0281150000001,-537.8524549999997
82ffddad-6262-48c1-b649-156a6aa7bc52,-735.953066,-505.62734199999977
2ae484ee-46ad-49a0-a493-7618b757a428,-796.5894020000001,-561.9108459999998
beb1ec42-7728-444a-b563-3d53ea02b20c,-720.9357090000003,-530.0392999999999
624adabd-4d68-4a0d-9efb-f574980a59e2,-710.7782750000001,-570.0340339999998
a34d71eb-cdcc-4d21-98ed-3d87e6c4d4a5,-840.3293830000002,-409.6251339999999
8b5a90a5-f32a-4751-863a-0dc9fa851374,-793.2579780000001,-575.048252
dea160f7-9d0e-436b-898e-6ebffada5a17,-789.8804560000003,-566.890813
fe61b4a7-9b86-4059-9768-d6f7b00a4a91,-767.2838150000002,-558.1787169999998
07406cb9-568a-4ec3-8c52-eb69ee136f2f,-711.6046040000001,-416.3794990000001
356ab19a-4926-468a-a01e-58fff94f727d,-816.2325620000001,-410.45532300000013
cc4cb4df-ec79-4e5c-8668-0d08728a8dfe,-889.0930780000003,-204.12694299999976
313f1516-fa4e-4e7e-8068-efe622d211eb,-878.7013219999999,-329.8821929999999
07ca57ee-42e6-4684-8b7a-0116e8c368ac,-876.643693,-205.64099099999976
5bc4ea63-fde6-4ce6-8ef7-8afd49032079,-873.233545,-278.40995999999996
b5dfb502-270a-41ae-9efb-564024488e3c,-873.2885900000001,-314.83139200000005
64f8f179-2c85-4fe5-a2d9-51b1f88797eb,-873.077209,-212.9433869999998
7fc04191-1b23-4b9e-b04d-2c936380a3aa,-871.8776040000002,-193.85514899999998
49e07ce4-4350-4b47-b0e3-0f15d0394294,-870.164311,-355.8567929999999
7108b7f1-04f8-4c2a-913d-d62672f2479c,-864.4774040000002,-344.4643719999999
dc7662a3-7ada-4af6-9c66-92e6040830c6,-857.2641630000003,-307.25532799999974
96a061f2-155e-4d97-8a6e-e341050fe922,-846.8847100000003,-331.43014200000016
10c0d5e7-995c-4ee3-b655-e2369b2da4bb,-844.9472949999999,-254.46437800000012
22fe447d-109b-4614-8f9c-3b531fbe9d70,-837.9146450000003,-312.0794299999998
5750f910-781e-4096-98ef-06522a892557,-837.7069390000001,-192.98299599999973
4b2e837a-3842-4acb-9836-d541117af0cb,-817.9934680000001,-212.55637699999988
8a611832-e465-4037-9e2d-0e9065857df1,-816.092455,-341.148279
e9ea3927-75ff-438b-bdcf-6444754f858a,-815.137721,-246.41080499999998
b2c2b67e-6403-4631-ae89-91b3516387a2,-815.1823180000001,-256.0227500000001
9793cfba-f564-4d27-89a2-fb074f898582,-804.9381430000003,-286.1188609999999
483c7cfa-4a10-442d-b109-4b6265dc5f7a,-802.1660310000002,-229.5906289999998
727c86e8-434e-46b8-bdd1-e1c587685c8d,-798.159709,-334.3768420000001
c469e517-666f-4555-85ea-b0ebe900ad07,-793.0804170000001,-234.77655099999993
b377f282-7bd2-4f24-9c06-c5214391f306,-787.963749,-344.954072
348cd9f3-9a73-498e-80aa-5aa938805afb,-777.712532,-367.2504249999997
d9cbc83c-1f85-45ae-8b1c-3457922c48da,-775.6661469999999,-232.23357499999975
92b8422c-c99e-4eb3-9698-797e385c8a07,-768.5033000000003,-279.5841959999998
0c2859b8-4bc7-44ce-8715-5f9f947e5d1f,-763.1683560000001,-355.897884
75385ccc-5d18-4643-b596-e5fb631d11da,-759.95606,-313.3654539999998
37cf44c6-93c8-4ccf-8a9f-d57066ffc727,-758.0088209999999,-241.69881499999974
c4ae1f1f-d92c-4985-8a56-793ca111fdaf,-753.2730930000002,-368.38627199999974
b08c31bf-69a8-4de0-9c65-0b6f4514eb8e,-752.717314,-314.2185749999999
3455cb8b-3884-4a68-8d77-f96d7235e589,-734.3164740000002,-347.01662699999997
4e2756a9-941a-42f6-8a26-6db79a6836d5,-727.1730500000003,-251.37796200000003
f90c9d25-2195-4afb-8aa9-4ee674a0914b,-727.2821840000001,-216.4466269999998
947964b3-88ba-423d-bc84-b113d07390dc,-717.3721150000001,-259.60099200000013
5982efb1-4042-4543-8de9-c667f047c887,-713.7071380000002,-271.541326
ed17fa16-7fd5-4c99-adc8-c61d022db40a,-704.735698,-243.86893099999998
322f6639-e8ee-47c4-8b17-f14bdd4448c8,-703.6840050000001,-218.27919999999995
74b53d07-ba18-4cbc-91a0-12db77b9bcd8,-874.820299,-304.9903519999998
f7485097-9886-4764-a58c-18f5a3d1748e,-863.9694680000002,-238.3685660000001
4c4036ca-ae32-4c4f-b170-67f11c8a04ca,-850.5807480000003,-359.23314900000014
95e21d99-4a04-4839-9947-ac70472c2518,-801.1258419999999,-269.10600799999975
247f0aed-eef3-4a55-a999-d3d87966fe3e,-795.7820430000002,-254.64786999999978
64073b39-5ae8-453c-8179-3e83d7259968,-718.8515500000003,-325.8120100000001
be3b9ccf-34d0-46b1-a5ee-2ebabeffb20a,-712.0199910000001,-299.1932790000001
249b4538-df2e-48ea-905a-772fb4ac669f,-853.1359150000003,-238.25086299999975
afe30178-78f2-438e-95ac-dd77e967b0b1,-832.8195230000001,-291.82364400000006
59cd344c-6241-4931-8de7-d930c54b9baa,-737.7646610000002,-230.62168399999973
5ba2f501-6115-476b-8f0d-f323d4d6b9b9,-721.1830140000002,-340.5383630000001
109fe698-9594-4070-bd24-fd1d2e4fcebc,-720.0201700000002,-357.2273439999999
c7956bf3-60f6-4961-8f3e-ddd38c6a3d3c,-878.5992460000002,-107.72581600000012
70c01d3b-83ea-4d6f-97dd-9ea2220cb9ba,-875.5243410000003,-148.95198900000014
72e338ed-5b9b-4d28-8432-1ae051e2ae40,-873.5338380000003,-26.169707000000017
c3951055-3123-4563-8977-4b5fba7a2fe3,-866.972135,-155.22992699999986
06345d19-afa7-46a4-8955-b4e6a49543d9,-865.4136040000003,-164.60717799999975
9de925f4-4bbc-498e-9c8c-0c048cc5d4d3,-863.9377950000003,-48.534290000000055
87d2b45d-b8ed-42da-bd3e-d3aabb3ac203,-861.9179389999999,-15.991590999999971
2a0fae14-c9d1-408c-ace3-a0eee3defefe,-856.9129280000002,-58.946234000000004
1d908416-f643-4159-a963-0543a458e420,-847.678958,2.578563999999915
267e0760-faec-49d4-a419-2ff068966e45,-840.8882000000003,-162.9000799999999
348fb185-ba6e-479a-93f3-554e127f9d58,-836.1196100000002,-42.2187399999998
27dec9ff-0e1b-42fd-9c34-1e90cc487add,-829.8868200000002,4.576360000000022
0060fd71-01bc-4f5e-bce9-07c1fe56c2b9,-826.9623620000002,-138.03761200000008
5bad1a07-d8a3-4703-854f-6418da489810,-821.5384819999999,-54.236207999999806
278a2570-2ee9-4d30-97fe-417469151675,-812.5318139999999,-154.24282099999982
53ff9556-7263-4e9a-892f-5fbb05e828d3,-797.2422240000001,-43.889948000000004
8460b6a9-4831-4d73-8d21-6042106ed636,-795.088616,-129.91551100000015
e172b105-8b34-4309-a54f-d6a8ff1517c9,-793.1735840000001,-143.51315699999986
add7fa36-59a9-484b-a71f-f014eef84b10,-789.7842660000001,-168.47619799999984
8a4a0e11-2e86-43fd-ad55-5e5ed38ac7a6,-779.9986200000003,-59.47719599999982
de7802d8-d632-4773-adfc-6ecde25ce486,-768.637604,-25.449036999999862
ec7c59af-7207-44cf-8b7e-e6f2712bece4,-755.8392910000002,-104.52567199999976
2a40f0cd-325d-4a34-8316-8a71a534a7e9,-758.1719230000003,-52.412357000000156
5e3a063a-97b7-414e-9dcc-71afb68bbee6,-754.6648810000002,-122.48632399999997
eaf9d57d-9c4c-4fa6-a662-12514dc17d06,-748.1943030000002,-82.4728
32ba74ff-e8d4-488b-8140-03be4fa90be4,-744.5560300000002,-178.288544
3e9b5203-8a13-4f25-8755-c5f25625ece1,-740.3437130000002,-126.42815299999984
88115ba5-a7d8-4de4-96d7-3acb46f14040,-730.6680890000002,-132.65233499999977
ced9d5d1-8ab1-4421-b097-9846fabe1fc6,-729.9835410000001,-24.804197999999815
0456e16c-a58b-4e1b-8c1c-1f2757989933,-711.9018780000001,-56.94656699999996
f46dd81f-b71e-4feb-9c4e-f93710d65849,-710.1111960000003,-139.75052300000016
b78d6c2c-bba9-465c-9f99-ae561afe6dc4,-703.6538,-104.72194099999979
ef268c1f-f0a6-41a4-845f-0d11d199d52a,-886.3231840000003,-106.17265799999996
cdcf7944-e8fa-4b6b-82a0-be2c657f1ade,-878.70856,-87.16681599999993
f2fac6b9-276a-47a8-8861-2b4ab13daaa9,-874.518689,6.086252000000059
572d2a06-6aea-4b2e-a8e8-67b8a5a0166c,-864.1003460000002,-113.40839000000005
f2ca49c5-acff-4eba-bd39-2950dbbe8c6c,-825.0241840000003,-16.51644899999974
9a601a8a-03d2-4b31-b684-47ca5d957b06,-787.3088130000001,-91.9048899999998
b76abadf-f2d0-43fc-b1b5-c2004446e7c2,-726.5386779999999,-78.47979799999985
cc1fb18e-8f4a-444b-8968-ad6b92ffcde1,-713.4279240000001,-8.026483000000098
3285f890-a54d-49c4-8b20-cc30a47c8d6e,-848.8161170000003,-100.01596599999993
89add37c-f0a3-4ed6-a2a5-31189793ac80,-838.279106,-25.401848999999856
74cee043-efea-4e36-aad2-b6b9b01752a6,-830.6200880000001,-129.36332399999992
6ffa48aa-a0c1-4670-a07a-a0331868a11f,-826.4798719999999,-166.04309699999976
3f96a848-01bf-4bba-bf10-46f9c076ba32,-823.30719,-10.168665000000146
d5509467-5a00-44d8-99ed-31aa2e4e483b,-810.0554910000001,-125.57505700000002
85d27f89-ea00-4a24-b5a8-6f6ad74151ed,-806.1395070000003,-27.11865399999988
e715ddea-0190-41d9-b6a0-1d7080b870a5,-789.549403,-17.645312000000104
f7194f0e-0f9c-419e-975d-c9bf5d379c41,-759.6489110000002,-158.82783900000004
