Cell_ID,Centroid_X,Centroid_Y
bc14017c-679b-4c76-8cd5-5c5f4dfa91db,-887.9874249999998,-768.0005140000003
78c009bd-de43-410b-9ee5-7512ffa1e955,-887.062332,-932.2912350000004
9699c10a-3c01-47e1-a423-9e24fe29c2f0,-885.1552269999997,-917.0420900000004
72acf9a9-72c6-452a-895f-090ea5b3123b,-857.6165169999999,-836.4608500000004
57f735bc-77ce-41a1-97c1-2577d707cf15,-848.6180380000001,-787.1807620000004
99dd3095-1bec-415a-9d91-4af6505a0d0c,-843.5762420000001,-833.6831280000006
61e52134-5006-47b4-86c4-ccac906044bf,-837.2708870000001,-903.9406510000003
801fa0eb-cd71-4a0c-9035-51489d6f5ffb,-822.3155229999998,-785.7140510000004
e9ed45ba-6772-46c8-9b6a-a866c6f0055e,-819.1834629999998,-858.3654840000004
c88ae636-47b0-4239-8b3c-0b9fd07452fc,-806.7508509999998,-832.7544030000004
140f60fd-8468-4712-90e0-e4bb3d6a7132,-802.3478030000001,-856.7570470000005
2d8c71b3-9ac6-48a9-b99a-62ea3b215c4e,-803.2438520000001,-780.4636970000006
3a1f9ca2-820a-46ed-b517-14c3f2112a8c,-794.7845069999998,-877.3970620000005
58a7a0a8-85a1-4815-9427-6e20934f17d2,-793.899363,-758.2751180000005
e44ba432-4032-4e4c-a8df-f59c3c2bbc77,-774.6833139999999,-850.7103540000003
1e044887-0b15-4fe7-bf37-17c78d8839b3,-765.6537509999998,-926.5892510000003
66168566-e246-4374-9005-bc35bed43e07,-744.716457,-758.6430130000003
4915cdc1-4923-49d6-a6b4-8dc790edfead,-730.444532,-779.2645050000006
ec856e1c-1c10-4536-8c31-3313da75e41c,-730.204017,-864.2120440000003
5757844b-9268-4e19-a363-9528a42fa391,-729.1577119999997,-894.0205800000003
cf269614-5d29-4c37-8eb2-2f004ac43bc7,-730.4549149999998,-845.1925180000003
47d40a75-cc49-4d33-ba73-f4e83bd36a9b,-723.5070019999998,-919.2549070000005
08ef790d-4717-488e-96b5-7d4967159a03,-717.8021610000001,-800.3342280000002
3d9d5573-ff36-44a5-acf4-2351eb6a7d1e,-715.8001549999999,-828.2920820000004
cd736d48-1528-4534-b3ce-d7f7e2d55133,-708.1700409999999,-806.0087970000004
fb431b4e-fe21-41ae-8de2-25a37a896d55,-705.7761190000001,-876.5754990000005
1053a2b5-e8ce-4277-ae3d-ae764d909635,-708.764212,-760.5088110000002
0149072b-f752-40bd-a1e3-a858a4d77c63,-703.8588110000001,-907.8351950000003
bc6f1b2b-4b64-4a77-b502-2b26ae54c415,-887.7675340000001,-832.4079370000004
b48bfd79-97d7-4c66-8ded-33f0c04554a6,-874.281168,-892.6090430000004
d4e3f888-03db-44dc-8da1-2ae41f8d7636,-864.0058119999999,-917.9884910000003
