Cell_ID,Centroid_X,Centroid_Y
cc52e381-a889-46f2-a55b-f76360089a82,-862.6951745000001,-802.5022280000003
d5f694c2-1e91-4d6a-9f94-1096eee35d39,-827.0547204999998,-839.8629220000003
e68b589b-8590-4702-8488-c27dcfc39c39,-814.0885715,-764.5827390000004
2776e147-beab-4dc7-919d-36a7e2bd239d,-804.8554365,-814.0826340000003
85d75cb5-f82f-4646-807f-32ef3c2e8d51,-797.2932834999997,-715.3420770000002
de545fce-311a-40cf-a8a5-b034033a7895,-790.9680945,-772.7910000000002
a34db53b-9539-414d-9be3-8e2545debe8a,-788.8810205,-690.4506960000003
6a7d7cfd-0d34-4861-be4f-070cf679f8ba,-788.9758115,-778.7129140000002
193ae8a8-6215-4ecc-9667-0f6bc1e51d7b,-783.6363385,-715.8280570000002
e9877bd8-d071-4565-8ddc-1d6387861775,-777.2452774999997,-788.415614
f8cde2b1-93f4-4950-b938-219557628615,-776.8445004999999,-663.306505
6c12c8e2-1c54-4c59-ab95-3b705985f78e,-765.3418115,-703.9833590000003
548b6a66-49ab-4e02-9698-6a3fa81b2460,-754.6115894999998,-750.2718470000004
98665ecf-55e1-481f-9195-a7998135ead1,-747.3173514999999,-699.633229
26e2126b-c4a6-4ee4-9ebe-3cca91ba7229,-746.5989045000001,-689.718965
f7dd5eb8-9fbc-40ea-9a01-07ffabfcfedf,-784.5443144999999,-669.5153320000004
22741ea9-83a8-426c-9ccc-c946ef8825c0,-821.1022024999997,-801.4261070000002
2d283fac-4f17-4615-8058-d161926e2ef5,-749.8462464999998,-719.2213380000003
49cfaae7-0037-48bd-927f-b299acf2722b,-837.7083064999997,-835.3533070000003
90153495-2858-4b8f-8212-9e88894c7c22,-792.2662135,-789.61571
54be78da-db69-474f-a533-9052491aaf44,-887.8460494999999,-612.7592480000003
abd44706-6ed2-41bb-ae59-558ccb340e4f,-882.8428985,-479.82878400000027
442fd3b8-d27c-47d4-889a-9d02dfb3f693,-882.9918334999998,-561.0571200000004
677a252c-029b-4030-8b78-523e154c3b73,-870.3063265000001,-511.37092600000005
73005310-9832-4e96-a42b-4daeaabace91,-861.0749504999999,-504.1746350000003
d012fb96-1f83-4be7-ae36-0f78b5403169,-848.8362084999999,-565.840463
5a1838d6-5eb0-4975-b810-d2509466deb7,-846.4105294999999,-538.7286190000004
fcceaf4a-9858-4869-a795-808ccf47bcb1,-841.0471284999999,-574.9217700000004
297c0ead-b6a4-4fb5-b02b-0b30ff3f7353,-828.9786574999998,-527.1233730000004
c1b30f57-37a0-4d59-8851-0ff2fb4b346b,-827.8820995000001,-544.2776040000003
02f149e6-593a-4616-b5bf-d30ca8445440,-821.7180994999999,-576.4893510000002
11312f71-bab2-47ff-a974-0a9abae56c06,-820.5102874999998,-544.9127620000004
7bdf3be8-0d71-48f8-9dc9-d036619c6b45,-815.8098055,-534.701442
36cebf44-b6e9-4296-9b56-bab0cf5e8285,-814.9456645,-493.5599650000004
e5f1f428-0b1f-4cf4-a316-f5851ae126d2,-799.5569354999998,-510.14471900000035
b11db433-3f73-4618-a608-86e26cd1eff7,-797.4621185000001,-573.1121710000002
